id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo
17810,MDE,BGA,12:30,Martes,295,Despejado,Media,Embraer E190,64.5,FALSE,3,25,43
26937,GRU,MIA,03:30,Martes,7520,Despejado,Baja,Boeing 787,97.5,TRUE,20,26.5,612
10636,PTY,EZE,05:15,Lunes,5100,Despejado,Media,Boeing 777,50.4,TRUE,8,21.5,419
10818,GIG,GRU,08:30,Jueves,360,Niebla,Media,Airbus A320,86,TRUE,2,0.5,72
27481,CCS,PTY,13:00,Jueves,1010,Lluvia,Baja,Embraer E195,53.7,FALSE,12,22.4,119
21454,MDE,CTG,17:45,Jueves,365,Despejado,Baja,Airbus A320,91.8,TRUE,8,18.2,66
29804,CLO,BOG,21:00,Viernes,300,Despejado,Baja,Airbus A320,20.3,FALSE,36,8.4,47
25204,BOG,PTY,03:45,Martes,650,Nublado,Alta,Airbus A320,61.1,FALSE,21,24.1,72
24718,MDE,CLO,10:15,Miércoles,265,Despejado,Media,Boeing 737,18.3,FALSE,48,10,53
26877,EZE,LIM,00:15,Miércoles,3150,Lluvia,Media,Boeing 777,75.2,FALSE,47,24.6,261
14557,EZE,AEP,08:30,Miércoles,35,Despejado,Baja,Airbus A320,57.6,TRUE,37,21.2,37
10708,MDE,GRU,07:15,Martes,4180,Despejado,Media,Airbus A330,57.2,FALSE,15,19.7,338
21935,GRU,CWB,15:30,Domingo,410,Nublado,Baja,Airbus A320,86.5,FALSE,24,8.7,79
17020,GUA,PTY,20:45,Domingo,820,Nublado,Alta,Embraer E195,58.2,FALSE,5,23.3,105
28918,SCL,EZE,04:30,Jueves,1140,Tormenta,Media,Boeing 737 MAX,81.2,TRUE,17,1.7,120
29641,BOG,CTG,14:15,Miércoles,135,Despejado,Media,Airbus A320,76.3,FALSE,10,7.8,54
10725,BOG,PEI,07:30,Viernes,265,Nublado,Media,Boeing 737,82.1,FALSE,22,28.4,54
13579,GRU,CDG,06:15,Miércoles,9400,Despejado,Alta,Boeing 777,63.8,FALSE,22,12.6,750
15702,EZE,TUC,03:00,Sábado,1230,Nublado,Alta,Embraer E195,56.2,FALSE,6,24,114
10837,TUC,EZE,08:00,Sábado,1230,Lluvia,Media,Airbus A320neo,83.9,FALSE,43,7.8,141
23925,GIG,GRU,14:45,Sábado,360,Nublado,Media,Embraer E190,91.4,FALSE,2,14.9,60
17403,MIA,MDE,13:15,Sábado,2750,Despejado,Media,Airbus A320neo,80.7,TRUE,40,9.9,255
19401,AEP,EZE,11:45,Miércoles,35,Nublado,Baja,Embraer E190,66.8,FALSE,42,16.4,35
14903,BOG,CTG,08:15,Miércoles,135,Despejado,Alta,Boeing 737,70.5,TRUE,26,13.6,30
14541,MDE,BGA,08:00,Jueves,295,Despejado,Baja,Boeing 737,75.4,FALSE,21,23.2,69
25366,BOG,LIM,12:00,Jueves,1890,Despejado,Media,Embraer E195,79.7,FALSE,24,29.1,164
25532,GRU,EZE,17:00,Martes,1760,Nublado,Media,Airbus A320neo,90.8,FALSE,9,21.6,166
17322,MVD,EZE,14:30,Miércoles,210,Despejado,Media,Boeing 737,84.2,TRUE,5,27,46
18179,COR,EZE,14:15,Domingo,695,Lluvia,Baja,Boeing 737,52.8,FALSE,33,9.9,82
23550,GRU,PTY,13:15,Martes,4630,Lluvia,Media,Airbus A330,64.9,FALSE,14,14.6,387
17569,BOG,CLO,14:45,Jueves,300,Despejado,Media,ATR 72,85.4,FALSE,5,13.9,48
13234,CCS,PTY,08:15,Miércoles,1010,Lluvia,Media,Embraer E195,83.7,FALSE,22,20.8,112
11159,POA,GRU,09:45,Viernes,1110,Lluvia,Baja,Boeing 737 MAX,36.3,FALSE,16,14,130
21136,GRU,BOG,16:45,Domingo,3940,Despejado,Baja,Airbus A330,71.6,TRUE,20,26,336
23960,PTY,GUA,15:30,Miércoles,820,Nublado,Media,Boeing 737 MAX,69.3,TRUE,16,20,91
14014,NQN,EZE,09:15,Domingo,1150,Despejado,Baja,Boeing 737 MAX,69.4,TRUE,38,8.1,107
22614,BOG,PTY,07:00,Sábado,650,Lluvia,Baja,Boeing 737,83.8,TRUE,47,26.8,74
14149,COR,EZE,08:00,Lunes,695,Despejado,Media,Airbus A320,69.5,FALSE,36,10.2,95
10124,LIM,BOG,08:45,Viernes,1890,Despejado,Baja,Airbus A320neo,74.6,FALSE,46,16.1,185
11248,JFK,PTY,08:45,Lunes,3520,Despejado,Baja,Boeing 787,55.1,FALSE,28,22.7,303
10821,EZE,SCL,08:45,Domingo,1140,Lluvia,Baja,Airbus A320neo,66.1,FALSE,21,6.4,114
27972,BOG,JFK,19:45,Lunes,3930,Lluvia,Alta,Boeing 777,80.1,FALSE,21,10.7,338
23170,UIO,PTY,14:15,Sábado,1420,Lluvia,Media,Boeing 737 MAX,42.9,FALSE,34,16.2,131
14035,EZE,ROS,06:00,Miércoles,295,Lluvia,Media,Airbus A320,52.3,FALSE,38,23.3,42
20163,LIM,GRU,15:15,Domingo,3620,Despejado,Alta,Boeing 777,66.8,FALSE,16,6.5,320
24266,BOG,UIO,16:30,Viernes,730,Lluvia,Media,Embraer E190,59.2,TRUE,11,28.3,82
14412,UIO,BOG,05:15,Sábado,730,Lluvia,Alta,Embraer E190,58.2,TRUE,35,16.3,77
19427,CDG,GRU,16:30,Viernes,9400,Despejado,Baja,Airbus A350,49.3,FALSE,32,17.1,731
28153,EZE,MVD,16:30,Jueves,210,Despejado,Alta,Airbus A320,77.3,FALSE,13,21.7,36
21209,FLN,GRU,12:15,Lunes,690,Tormenta,Alta,Embraer E190,68.1,FALSE,48,3.8,95
16789,BSB,GRU,07:45,Jueves,870,Nublado,Alta,Airbus A320neo,89.4,FALSE,14,21.9,113
20916,BOG,EZE,19:15,Jueves,4650,Lluvia,Baja,Boeing 787,65.2,TRUE,40,29.5,387
28478,BOG,BGA,13:00,Lunes,310,Despejado,Media,Airbus A320,64.6,FALSE,11,20.3,50
13754,GRU,FLN,05:15,Martes,690,Lluvia,Baja,ATR 72,48.7,TRUE,6,16.4,92
12910,GIG,GRU,08:00,Lunes,360,Nublado,Baja,ATR 72,66,FALSE,21,12.9,74
14476,MDE,UIO,07:30,Lunes,960,Despejado,Baja,Embraer E195,55.4,TRUE,10,10.9,104
19586,BOG,MIA,13:15,Lunes,3160,Tormenta,Baja,Airbus A350,54.5,TRUE,8,4.7,259
18440,UIO,PTY,13:30,Jueves,1420,Lluvia,Media,Boeing 757,80.4,TRUE,32,10.2,133
26823,ROS,EZE,10:00,Lunes,295,Lluvia,Baja,Boeing 737,81.1,FALSE,28,28.1,63
16649,PEI,BOG,08:15,Sábado,265,Despejado,Baja,ATR 72,88.9,TRUE,10,19.4,65
18825,POA,GRU,14:15,Martes,1110,Despejado,Media,Embraer E195,77.4,TRUE,9,28.7,103
28533,IGR,EZE,14:30,Martes,1100,Despejado,Baja,Embraer E195,90.2,FALSE,15,6.2,106
10964,GRU,PTY,09:15,Jueves,4630,Despejado,Media,Airbus A350,82.9,FALSE,41,12.8,377
21271,CTG,BOG,14:00,Lunes,135,Lluvia,Media,ATR 72,81.5,TRUE,38,17.8,35
11960,EZE,SCL,08:00,Lunes,1140,Nublado,Media,Boeing 757,55.3,FALSE,10,23.3,120
29941,BOG,LIM,18:00,Martes,1890,Lluvia,Media,Boeing 757,59.8,FALSE,19,23.6,164
28375,GRU,SCL,02:45,Miércoles,2620,Lluvia,Baja,Embraer E195,26,FALSE,6,11.3,242
18992,LIM,EZE,11:45,Martes,3150,Despejado,Baja,Boeing 777,68.5,TRUE,17,11.4,285
17554,MEX,GRU,15:00,Domingo,7300,Despejado,Alta,Airbus A350,70.9,TRUE,21,5.5,571
25222,UIO,MDE,13:45,Lunes,960,Nublado,Baja,Embraer E195,83.2,TRUE,32,28.8,103
15437,PTY,MDE,08:00,Miércoles,715,Nublado,Media,Embraer E190,49.8,TRUE,32,6.7,79
29364,JFK,PTY,12:00,Domingo,3520,Niebla,Media,Boeing 777,66.6,FALSE,49,1.8,308
20841,GRU,FLN,14:30,Miércoles,690,Despejado,Alta,Embraer E190,57.4,TRUE,17,6.3,90
10931,GRU,CWB,09:15,Lunes,410,Nublado,Media,Airbus A320,87.3,FALSE,11,9.4,78
15602,GRU,MEX,05:15,Sábado,7300,Lluvia,Baja,Boeing 777,75.7,TRUE,19,12.8,571
19467,GRU,LIM,15:15,Domingo,3620,Niebla,Media,Boeing 777,81.1,TRUE,3,1.1,312
18969,BOG,LIM,17:15,Martes,1890,Despejado,Media,Embraer E195,84.4,FALSE,4,8.3,177
24077,UIO,EZE,15:45,Martes,3900,Despejado,Media,Airbus A330,82.5,FALSE,16,23.2,325
25352,JFK,BOG,20:30,Martes,3930,Niebla,Baja,Boeing 787,52.7,FALSE,27,2.3,340
12153,MAD,BOG,05:30,Domingo,8680,Lluvia,Alta,Airbus A330,80.2,FALSE,28,28.8,671
23607,GRU,GIG,15:00,Lunes,360,Tormenta,Baja,ATR 72,74.5,FALSE,10,1.9,67
22108,GRU,AMS,14:00,Jueves,9850,Tormenta,Alta,Airbus A330,79.2,FALSE,36,4.1,778
10928,EZE,GRU,10:00,Jueves,1760,Despejado,Media,Boeing 757,60.1,FALSE,1,19.8,166
29431,EZE,SCL,00:15,Miércoles,1140,Despejado,Alta,Boeing 757,92,FALSE,49,17.8,117
13975,UIO,BOG,08:00,Jueves,730,Despejado,Baja,Boeing 737,58.7,TRUE,25,25.5,75
26628,GRU,GIG,15:30,Jueves,360,Despejado,Media,Boeing 737,85.3,FALSE,48,13.5,73
14102,JFK,BOG,07:30,Sábado,3930,Niebla,Media,Airbus A350,60.4,FALSE,39,1,316
12768,IAH,PTY,08:15,Lunes,2860,Lluvia,Alta,Embraer E195,83.8,TRUE,39,21.7,256
13949,PTY,MEX,09:00,Viernes,2280,Tormenta,Media,Boeing 737 MAX,59.1,TRUE,17,1.5,209
28444,MDE,GRU,05:15,Miércoles,4180,Lluvia,Baja,Airbus A330,84.2,FALSE,20,23.5,361
18352,BOG,MDE,15:15,Martes,235,Nublado,Baja,ATR 72,61.6,FALSE,36,26.4,51
17692,BAQ,BOG,15:45,Domingo,145,Despejado,Media,Embraer E190,88,FALSE,4,8.5,50
21722,EZE,MVD,13:30,Martes,210,Despejado,Baja,Boeing 737,63.3,FALSE,48,10.1,37
24546,BAQ,MDE,22:00,Domingo,310,Nublado,Baja,ATR 72,60.4,FALSE,7,15.5,46
25514,SCL,EZE,19:15,Lunes,1140,Tormenta,Baja,Boeing 737 MAX,60.5,TRUE,17,1.3,119
27896,EZE,ASU,15:30,Viernes,1050,Niebla,Baja,Embraer E195,51.6,TRUE,18,1.1,102
19640,BOG,CCS,11:15,Miércoles,1010,Despejado,Media,Airbus A320neo,63.6,FALSE,26,20.1,109
28934,UIO,MDE,18:00,Martes,960,Nublado,Baja,Airbus A320neo,54.1,TRUE,3,18.1,111
25332,MDE,PTY,05:00,Lunes,715,Nublado,Baja,ATR 72,26.5,FALSE,22,29,77
22731,GRU,JFK,14:15,Martes,7680,Despejado,Media,Airbus A350,90.8,TRUE,45,16.4,607
13704,BOG,PEI,04:30,Miércoles,265,Lluvia,Media,Embraer E190,73.8,FALSE,35,11.8,40
14597,MDE,MIA,09:30,Domingo,2750,Lluvia,Media,Boeing 757,70.4,FALSE,11,13.3,231
18827,BOG,BGA,14:15,Lunes,310,Lluvia,Baja,ATR 72,55.6,FALSE,44,5.6,43
27296,BOG,UIO,06:00,Domingo,730,Despejado,Alta,Boeing 737,83.2,TRUE,10,16.3,83
24056,GRU,BSB,12:15,Miércoles,870,Lluvia,Alta,Boeing 757,91.1,FALSE,1,10.8,92
12886,MIA,MDE,07:30,Lunes,2750,Nublado,Baja,Boeing 757,64.9,TRUE,8,23.7,241
14528,MDE,CTG,07:00,Jueves,365,Despejado,Alta,ATR 72,96.1,FALSE,25,24.5,48
13019,LIM,BOG,08:45,Sábado,1890,Despejado,Media,Airbus A320neo,71.2,TRUE,26,13.1,184
18836,MVD,GRU,12:15,Domingo,1550,Nublado,Media,Boeing 757,30.7,TRUE,33,7.7,155
26661,PEI,MDE,03:30,Sábado,140,Nublado,Alta,Embraer E190,87.5,TRUE,11,25.7,39
17822,GIG,EZE,12:45,Jueves,1970,Despejado,Baja,Embraer E195,89.8,TRUE,10,5.9,188
23500,BOG,BGA,14:00,Jueves,310,Despejado,Alta,Embraer E190,89.4,FALSE,6,29.3,55
14610,BGA,MDE,07:45,Viernes,295,Despejado,Alta,ATR 72,93.7,TRUE,14,27.4,56
15208,BOG,BGA,06:45,Sábado,310,Despejado,Alta,ATR 72,55.9,FALSE,26,5.2,55
16224,MDE,BAQ,10:00,Jueves,310,Niebla,Media,Embraer E190,79.8,FALSE,6,1.2,70
25330,EZE,AEP,00:30,Miércoles,35,Nublado,Media,Airbus A320,81.1,TRUE,1,14.4,34
28482,PTY,CLT,08:15,Jueves,2890,Despejado,Baja,Boeing 737 MAX,78.9,TRUE,12,16.9,249
17169,COR,EZE,11:15,Domingo,695,Despejado,Media,ATR 72,55.8,FALSE,40,28.6,95
24214,EZE,IGR,10:45,Viernes,1100,Nublado,Baja,Airbus A320neo,81.7,FALSE,16,29.5,127
14573,PTY,BOG,09:00,Domingo,650,Nublado,Baja,Boeing 737,60,FALSE,29,22.9,80
28292,COR,EZE,19:45,Jueves,695,Lluvia,Media,Embraer E190,83,FALSE,33,6.2,81
21020,BAQ,MDE,12:00,Domingo,310,Nublado,Media,ATR 72,73.1,FALSE,47,24.9,57
16584,BOG,BAQ,06:45,Jueves,145,Despejado,Alta,Embraer E190,66.3,TRUE,35,22.5,41
22287,SSA,GRU,14:15,Viernes,1940,Nublado,Baja,Boeing 757,92.3,FALSE,18,20.9,171
22986,EZE,IGR,15:45,Viernes,1100,Despejado,Baja,Boeing 757,58.5,FALSE,22,9.8,119
25066,BOG,PEI,18:00,Viernes,265,Despejado,Baja,ATR 72,85.9,FALSE,3,22.6,49
18030,EZE,UIO,19:45,Jueves,3900,Nublado,Baja,Airbus A330,59.6,FALSE,49,9.4,316
26550,PTY,CCS,20:30,Miércoles,1010,Nublado,Baja,Boeing 737 MAX,70.3,FALSE,2,9.5,114
25020,BOG,MDE,06:00,Sábado,235,Nublado,Baja,Embraer E190,85.1,FALSE,43,26.5,53
13617,CCS,EZE,07:15,Jueves,4300,Lluvia,Alta,Airbus A350,53.7,FALSE,4,27.6,346
27503,EZE,COR,12:00,Sábado,695,Nublado,Media,ATR 72,53.1,FALSE,43,17,83
19439,EZE,MDZ,13:00,Domingo,1040,Nublado,Baja,Embraer E195,68.5,FALSE,16,26.6,109
21326,GRU,BSB,19:15,Jueves,870,Tormenta,Media,Embraer E195,61.8,FALSE,47,1.5,85
13922,SCL,EZE,06:30,Martes,1140,Lluvia,Baja,Embraer E195,89.1,FALSE,4,24.1,133
23083,BAQ,BOG,16:15,Jueves,145,Despejado,Media,Airbus A320,55.1,FALSE,43,21,52
22148,BAQ,MDE,17:30,Domingo,310,Despejado,Baja,Airbus A320,81.9,FALSE,26,15.2,64
17535,SCL,EZE,14:45,Lunes,1140,Despejado,Media,Airbus A320neo,60.5,FALSE,13,22,132
16736,MDZ,EZE,07:30,Miércoles,1040,Despejado,Alta,Airbus A320neo,75.8,FALSE,5,7.4,114
22224,EZE,NQN,14:15,Domingo,1150,Nublado,Media,Boeing 737 MAX,91.4,FALSE,2,17.1,133
12679,UIO,BOG,07:15,Martes,730,Despejado,Alta,Embraer E190,76.9,TRUE,43,17.1,102
11558,MDE,GRU,07:45,Lunes,4180,Despejado,Baja,Airbus A330,63.1,TRUE,7,29.8,359
28809,MDE,CLO,21:00,Jueves,265,Lluvia,Baja,Boeing 737,69.1,FALSE,35,15.4,58
21767,MDE,UIO,16:30,Miércoles,960,Despejado,Media,Embraer E195,82.8,FALSE,45,5.2,114
21505,GRU,AMS,14:30,Miércoles,9850,Nublado,Baja,Airbus A330,46.5,FALSE,46,6.4,778
18571,PTY,CLT,14:15,Martes,2890,Despejado,Alta,Boeing 737 MAX,71.6,FALSE,25,7.8,259
25231,MDE,BAQ,21:00,Miércoles,310,Despejado,Baja,Airbus A320,91.5,FALSE,29,8.5,57
20128,MDZ,EZE,12:45,Sábado,1040,Nublado,Media,Airbus A320neo,78.2,TRUE,49,18.3,120
19087,EZE,MVD,18:15,Domingo,210,Despejado,Alta,Embraer E190,41.9,TRUE,15,15.7,40
22909,UIO,MDE,15:00,Viernes,960,Despejado,Baja,Embraer E195,82.9,TRUE,7,11.6,95
27055,PTY,MDE,14:15,Miércoles,715,Tormenta,Baja,ATR 72,63.9,TRUE,6,2.9,101
20037,CCS,BOG,14:45,Viernes,1010,Lluvia,Baja,Airbus A320neo,50.5,TRUE,44,5.4,119
20133,BOG,MIA,14:30,Jueves,3160,Despejado,Media,Airbus A330,65.5,FALSE,25,18.5,284
24763,MDE,EZE,14:15,Viernes,4900,Despejado,Alta,Boeing 777,90.3,TRUE,9,17.6,388
21402,CLO,MDE,16:00,Viernes,265,Despejado,Baja,Airbus A320,40.8,FALSE,9,7.2,42
13795,GRU,MAD,07:45,Viernes,9350,Nublado,Baja,Boeing 777,82.9,FALSE,16,5.5,731
24896,AEP,EZE,19:30,Jueves,35,Despejado,Baja,Airbus A320,81.7,FALSE,39,17,40
27776,POA,GRU,03:00,Martes,1110,Nublado,Media,Airbus A320neo,60.8,FALSE,26,9.4,108
29744,GRU,SCL,14:45,Sábado,2620,Nublado,Alta,Airbus A320neo,77.6,FALSE,36,13.1,239
23306,EZE,ROS,15:30,Viernes,295,Lluvia,Baja,Airbus A320,66.2,TRUE,2,29,55
26400,EZE,MAD,10:15,Jueves,10050,Nublado,Media,Boeing 787,52,TRUE,14,25.8,774
24103,GRU,AMS,14:45,Viernes,9850,Tormenta,Alta,Airbus A330,58,FALSE,42,1.4,783
26429,GRU,SSA,01:30,Lunes,1940,Despejado,Alta,Boeing 757,75.1,TRUE,10,10.9,187
21045,POA,GRU,14:30,Lunes,1110,Despejado,Alta,Boeing 737 MAX,46.2,FALSE,49,22,125
21447,ROS,EZE,15:45,Jueves,295,Despejado,Media,Airbus A320,62.5,FALSE,17,9,58
11698,CLT,PTY,05:30,Viernes,2890,Despejado,Alta,Airbus A320neo,89.7,FALSE,42,13.2,247
24330,AEP,EZE,02:30,Domingo,35,Nublado,Alta,Airbus A320,86,FALSE,31,24.7,47
25590,EZE,IGR,15:15,Miércoles,1100,Despejado,Media,Embraer E195,79.6,TRUE,2,12.7,103
27531,PTY,BOG,20:30,Lunes,650,Lluvia,Baja,Embraer E190,82.8,TRUE,28,26.4,70
16443,PTY,UIO,07:15,Lunes,1420,Niebla,Baja,Boeing 757,84.7,FALSE,8,0.6,150
24578,BSB,GRU,07:00,Martes,870,Nublado,Baja,Boeing 737 MAX,68.6,FALSE,43,26.8,94
27633,GRU,LIM,08:00,Viernes,3620,Nublado,Baja,Boeing 787,71.2,FALSE,25,20.7,320
11067,MDE,GRU,07:30,Miércoles,4180,Despejado,Baja,Airbus A330,77,FALSE,23,20.7,340
20664,BAQ,BOG,14:30,Lunes,145,Tormenta,Alta,ATR 72,70.4,TRUE,32,4.1,52
17067,CTG,BOG,15:30,Martes,135,Despejado,Baja,Airbus A320,88.4,FALSE,45,9.5,41
22926,GRU,BOG,14:00,Martes,3940,Nublado,Media,Boeing 777,79.3,FALSE,47,28.6,334
26541,TUC,EZE,01:30,Martes,1230,Despejado,Alta,Boeing 757,60.2,FALSE,14,20.3,121
17396,GRU,EZE,14:45,Lunes,1760,Lluvia,Media,Boeing 757,69.2,FALSE,33,26.7,156
10736,MDE,BAQ,07:00,Sábado,310,Nublado,Alta,Boeing 737,76.4,FALSE,45,20.5,64
12440,GIG,GRU,06:00,Lunes,360,Despejado,Baja,Boeing 737,85.1,FALSE,40,27.6,60
26740,EZE,TUC,05:15,Miércoles,1230,Despejado,Baja,Boeing 757,48.5,FALSE,26,9.2,112
12499,EZE,BOG,07:15,Martes,4650,Nublado,Media,Airbus A350,72.1,TRUE,26,23,380
25143,GRU,FLN,05:15,Jueves,690,Lluvia,Baja,Boeing 737,71.3,FALSE,30,16.8,76
19888,MDE,PTY,15:30,Sábado,715,Despejado,Baja,ATR 72,71.2,FALSE,36,8.2,91
12137,LIM,PTY,07:15,Jueves,2970,Lluvia,Baja,Airbus A320neo,53.3,FALSE,8,8.4,246
11699,BOG,BAQ,05:45,Sábado,145,Despejado,Media,Airbus A320,88.9,FALSE,3,27.9,49
14044,MDE,UIO,09:45,Sábado,960,Despejado,Alta,Embraer E195,63.2,TRUE,16,23.2,113
14519,FLN,GRU,09:45,Jueves,690,Despejado,Media,Airbus A320,62.5,TRUE,15,7,73
12040,BAQ,BOG,06:15,Lunes,145,Nublado,Media,Airbus A320,43.4,TRUE,8,11.8,36
19464,CTG,BOG,19:15,Domingo,135,Niebla,Baja,Embraer E190,83.1,TRUE,35,2.3,49
12361,GRU,GIG,07:00,Jueves,360,Despejado,Media,Boeing 737,74.3,FALSE,19,22.7,74
26196,BOG,CLO,07:30,Miércoles,300,Despejado,Media,Airbus A320,82.5,TRUE,28,9.3,58
14329,CLO,MDE,08:30,Domingo,265,Lluvia,Media,Boeing 737,83.3,FALSE,19,8.5,54
17583,PTY,MEX,18:30,Domingo,2280,Despejado,Media,Boeing 737 MAX,60.7,TRUE,36,26.5,213
24516,JFK,MDE,14:00,Lunes,3560,Despejado,Media,Airbus A330,73.4,FALSE,45,8,311
14752,PTY,MEX,08:00,Domingo,2280,Despejado,Media,Airbus A320neo,36.5,FALSE,17,29.6,205
23431,CTG,MDE,14:15,Domingo,365,Despejado,Baja,ATR 72,72.1,TRUE,39,12.8,61
16341,GIG,GRU,07:00,Lunes,360,Lluvia,Baja,Embraer E190,72.1,FALSE,33,28.3,54
24654,MDE,PEI,18:15,Viernes,140,Lluvia,Alta,Embraer E190,41.4,TRUE,49,16.8,56
25405,SCL,GRU,16:45,Domingo,2620,Despejado,Alta,Embraer E195,89,FALSE,30,27.1,233
16491,SCL,GRU,09:15,Miércoles,2620,Nublado,Media,Airbus A320neo,39.8,FALSE,11,27.2,218
14111,CLO,MDE,08:15,Viernes,265,Despejado,Alta,Boeing 737,93.4,FALSE,12,9.4,52
28908,GUA,PTY,11:00,Jueves,820,Nublado,Media,Airbus A320neo,57.3,TRUE,18,6.3,93
14046,EZE,GRU,07:45,Viernes,1760,Despejado,Media,Boeing 757,93.7,TRUE,39,6.8,168
16914,IAH,PTY,07:30,Martes,2860,Tormenta,Alta,Embraer E195,74.9,FALSE,48,1.9,259
11220,GUA,PTY,07:45,Domingo,820,Nublado,Media,Airbus A320neo,81.1,TRUE,34,5.8,87
14967,BOG,MDE,07:15,Lunes,235,Nublado,Baja,Embraer E190,49.3,FALSE,33,25.3,61
23944,MIA,PTY,17:30,Jueves,2200,Nublado,Alta,Boeing 757,94,TRUE,34,5.6,205
23789,PTY,MDE,18:15,Martes,715,Despejado,Alta,Embraer E190,86.1,FALSE,20,10.7,90
17102,MDE,CLO,15:00,Viernes,265,Despejado,Baja,ATR 72,87.7,FALSE,34,8.3,53
24549,TUC,EZE,06:00,Viernes,1230,Niebla,Alta,Boeing 737 MAX,87.4,FALSE,44,0.2,138
22734,EZE,ROS,15:30,Martes,295,Nublado,Alta,Boeing 737,59.2,TRUE,9,19.4,67
13533,PTY,SJO,07:30,Domingo,580,Despejado,Baja,Embraer E190,89.6,TRUE,1,7,86
26564,PTY,GUA,10:15,Domingo,820,Despejado,Media,Boeing 757,83.9,TRUE,27,23.1,92
15672,MIA,BOG,07:15,Domingo,3160,Nublado,Baja,Airbus A350,31.6,TRUE,26,13.2,279
23219,GRU,MAD,15:45,Sábado,9350,Nublado,Media,Airbus A330,51.5,FALSE,48,17.1,746
20691,GRU,FLN,12:15,Martes,690,Lluvia,Media,ATR 72,97.2,TRUE,39,19.1,98
27231,BOG,MEX,15:45,Jueves,2700,Tormenta,Media,Boeing 737 MAX,74.4,TRUE,39,3,223
23943,BOG,BAQ,15:15,Miércoles,145,Nublado,Media,Embraer E190,91.1,TRUE,41,28.9,59
27597,NQN,EZE,15:00,Jueves,1150,Despejado,Media,Airbus A320neo,49.6,FALSE,5,12.6,126
26949,BOG,BGA,06:45,Domingo,310,Nublado,Media,Airbus A320,51.8,FALSE,49,7.1,52
26946,EZE,AEP,02:00,Jueves,35,Despejado,Baja,ATR 72,85.7,TRUE,26,22.9,51
13126,EZE,AEP,08:00,Viernes,35,Despejado,Baja,Embraer E190,41,TRUE,1,28,22
12047,EZE,AEP,09:45,Martes,35,Despejado,Media,ATR 72,76,TRUE,20,8,26
17682,CDG,GRU,14:45,Jueves,9400,Despejado,Baja,Boeing 787,89.8,FALSE,17,10.1,740
15598,MDE,BOG,06:00,Martes,235,Despejado,Baja,Airbus A320,68,TRUE,42,17.5,58
22260,UIO,BOG,13:00,Domingo,730,Lluvia,Media,Airbus A320,84.8,FALSE,12,14.2,76
29919,MDE,BGA,07:15,Viernes,295,Tormenta,Baja,Boeing 737,78.7,FALSE,48,4.3,70
25023,CTG,MDE,00:15,Jueves,365,Despejado,Alta,ATR 72,58.9,FALSE,7,5.2,50
19684,MDE,CTG,16:15,Viernes,365,Nublado,Baja,Embraer E190,44.9,TRUE,44,29.4,63
27738,GRU,JFK,15:45,Domingo,7680,Despejado,Baja,Boeing 777,78.5,FALSE,6,11.7,618
16347,PTY,GRU,07:15,Miércoles,4630,Despejado,Baja,Boeing 777,89.7,TRUE,2,23.7,367
24609,PTY,EZE,18:45,Viernes,5100,Lluvia,Media,Airbus A330,45.7,FALSE,32,8.1,408
22888,MIA,PTY,18:00,Miércoles,2200,Despejado,Alta,Airbus A320neo,78.6,TRUE,38,8.9,200
14157,BRC,EZE,05:30,Martes,1650,Nublado,Media,Airbus A320neo,58.9,FALSE,14,28,149
14654,PEI,BOG,08:00,Lunes,265,Despejado,Media,Embraer E190,79.1,FALSE,11,17.7,44
14171,EZE,MVD,09:15,Jueves,210,Despejado,Baja,ATR 72,76.5,TRUE,49,16.2,63
24468,GRU,JFK,01:00,Martes,7680,Despejado,Alta,Airbus A330,84.7,FALSE,46,15.8,600
16329,PTY,MDE,08:45,Lunes,715,Despejado,Baja,Boeing 737,72,FALSE,25,30,73
27041,BOG,PEI,19:15,Domingo,265,Despejado,Baja,ATR 72,56.1,FALSE,29,8.1,48
12969,MDE,PEI,06:45,Sábado,140,Nublado,Baja,Boeing 737,96.1,TRUE,49,14.6,38
16021,BAQ,MDE,08:45,Viernes,310,Despejado,Baja,Embraer E190,86,FALSE,32,19,46
15408,CLT,PTY,08:45,Jueves,2890,Despejado,Media,Boeing 757,63.8,FALSE,41,29.1,243
27857,GRU,MVD,08:00,Jueves,1550,Nublado,Baja,Boeing 757,84.3,FALSE,27,21,137
24311,UIO,MDE,15:00,Lunes,960,Despejado,Media,Boeing 737 MAX,73.1,FALSE,41,10.3,103
18404,UIO,BOG,16:00,Miércoles,730,Despejado,Baja,Airbus A320,89.6,FALSE,43,11.9,92
17469,TUC,EZE,15:30,Lunes,1230,Despejado,Media,Airbus A320neo,87.8,FALSE,19,24,133
21291,EZE,MVD,16:45,Viernes,210,Niebla,Media,ATR 72,74.1,FALSE,12,1.2,47
23823,EZE,MIA,14:30,Lunes,7720,Despejado,Alta,Airbus A330,67.3,FALSE,21,15.1,620
11027,GRU,LIM,08:15,Sábado,3620,Nublado,Media,Boeing 777,86.4,TRUE,49,23,318
17139,TUC,EZE,13:00,Domingo,1230,Despejado,Baja,Boeing 737 MAX,82.3,TRUE,33,10.4,121
