id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra,cluster
43460.0,F,CABA,34.0,Médico,14.0,Ejecutiva,9630.62,959.49,No,0.0,4369.0,16.0,Aeropuerto,0
43463.0,M,Los Santos,38.0,Empleado,15.0,Ejecutiva,6469.69,1292.23,No,0.0,1253.0,102.0,App,0
43464.0,F,Salta,42.0,Médico,29.0,Económica,8850.82,807.13,No,0.0,6269.0,25.0,Agencia,0
43465.0,M,Atlántico,32.0,Comerciante,4.0,Económica,1417.89,342.11,No,0.0,1160.0,11.0,Web,0
43466.0,M,Bolívar,34.0,Docente,2.0,Económica,220.54,46.88,No,0.0,1514.0,20.0,Web,0
43467.0,F,Cundinamarca,27.0,Profesional independiente,10.0,Económica,2287.52,208.72,No,0.0,6231.0,48.0,App,0
43468.0,F,Santa Fe,57.0,Otro,9.0,Económica,2608.39,386.59,No,0.0,1786.0,43.0,Web,0
43469.0,F,Santa Fe,33.0,Abogado,24.0,Económica,8356.78,337.84,No,0.0,4580.0,60.0,Aeropuerto,0
43470.0,F,Chaco,49.0,Abogado,10.0,Económica,3465.07,221.74,No,0.0,12076.0,83.0,Web,0
43471.0,M,Valle del Cauca,45.0,Profesional independiente,24.0,Ejecutiva,20344.69,2774.83,No,0.0,9191.0,4.0,Web,0
43472.0,M,CABA,34.0,Ejecutivo,15.0,Económica,3119.41,664.41,No,0.0,3379.0,13.0,App,0
43474.0,F,Valle del Cauca,46.0,Docente,7.0,Económica,1374.67,210.55,No,0.0,1183.0,38.0,App,0
43475.0,M,Entre Ríos,42.0,Empleado,4.0,Económica,1457.75,70.35,No,0.0,1261.0,11.0,Agencia,0
43476.0,F,Entre Ríos,24.0,Contador,13.0,Económica,1542.49,167.79,No,0.0,1521.0,11.0,App,0
43477.0,M,Valle del Cauca,48.0,Médico,28.0,Económica,4379.41,306.89,No,0.0,5413.0,19.0,Agencia,0
43478.0,F,Córdoba,48.0,Empleado,19.0,Económica,2688.19,410.84,No,0.0,1083.0,4.0,App,0
43479.0,F,Santa Fe,18.0,Estudiante,6.0,Económica,531.48,39.11,No,0.0,300.0,25.0,App,0
43484.0,M,Valle del Cauca,32.0,Profesional independiente,13.0,Económica,2869.7,676.98,No,0.0,3054.0,7.0,Agencia,0
43485.0,F,Colón,49.0,Médico,10.0,Ejecutiva,6025.47,290.15,No,0.0,6023.0,7.0,App,0
43486.0,F,Santander,46.0,Empleado,5.0,Económica,1083.94,49.37,No,0.0,1219.0,8.0,Web,0
43487.0,M,Herrera,41.0,Profesional independiente,6.0,Económica,863.57,193.02,No,0.0,3204.0,10.0,Aeropuerto,0
43488.0,F,Salta,34.0,Ejecutivo,77.0,Ejecutiva,49016.35,11534.47,No,0.0,11295.0,25.0,Aeropuerto,1
43489.0,F,Chiriquí,27.0,Empleado,14.0,Económica,1317.37,278.9,No,0.0,2036.0,23.0,Web,0
43491.0,F,Mendoza,39.0,Comerciante,2.0,Económica,170.83,19.89,No,0.0,2135.0,45.0,App,0
43492.0,M,Santa Fe,24.0,Empleado,11.0,Económica,1042.79,85.89,No,0.0,1559.0,8.0,Web,0
43493.0,M,Tucumán,35.0,Empleado,12.0,Económica,3559.77,762.09,No,0.0,1912.0,56.0,Web,0
43494.0,F,CABA,26.0,Empleado,7.0,Económica,1913.04,374.35,No,0.0,2413.0,45.0,Web,0
43495.0,F,Misiones,31.0,Empleado,12.0,Económica,1915.23,269.7,No,0.0,1860.0,35.0,App,0
43496.0,M,Santa Fe,25.0,Ejecutivo,54.0,Ejecutiva,25661.57,3057.84,No,0.0,7316.0,30.0,App,1
43497.0,F,Pernambuco,61.0,Empleado,15.0,Económica,3284.44,533.03,No,0.0,1687.0,5.0,Web,0
43498.0,F,Santander,50.0,Docente,3.0,Ejecutiva,1809.31,179.91,No,0.0,1066.0,21.0,Web,0
43499.0,M,Chaco,49.0,Empresario,50.0,Ejecutiva,32170.88,6410.15,No,0.0,10557.0,9.0,App,1
43500.0,F,Bahia,41.0,Docente,1.0,Económica,147.74,34.27,No,0.0,1230.0,2.0,App,0
43503.0,F,Entre Ríos,19.0,Estudiante,5.0,Económica,505.79,52.84,No,0.0,534.0,24.0,App,0
43504.0,M,Bolívar,56.0,Empleado,17.0,Ejecutiva,4743.02,854.43,No,0.0,1099.0,2.0,Agencia,0
43505.0,M,Bahia,43.0,Profesional independiente,4.0,Económica,1181.5,155.64,No,0.0,3131.0,81.0,Web,0
43506.0,F,Tolima,42.0,Empresario,43.0,Económica,10179.37,1090.36,No,0.0,3074.0,27.0,Agencia,0
43507.0,M,Rio Grande do Sul,18.0,Estudiante,5.0,Económica,1403.28,343.21,No,0.0,396.0,102.0,App,0
43508.0,M,Panamá,50.0,Profesional independiente,19.0,Ejecutiva,7270.64,326.62,No,0.0,4323.0,0.0,Agencia,0
43509.0,M,Santander,49.0,Empleado,17.0,Económica,3651.99,409.62,No,0.0,1499.0,13.0,Agencia,0
43512.0,F,Santander,41.0,Empleado,12.0,Económica,2164.07,482.0,No,0.0,731.0,61.0,Web,0
43513.0,M,Córdoba,26.0,Empleado,17.0,Económica,3528.21,247.2,No,0.0,1924.0,6.0,App,0
43515.0,M,Chaco,21.0,Estudiante,7.0,Económica,1365.7,68.7,No,0.0,300.0,3.0,App,0
43519.0,F,Panamá,58.0,Médico,12.0,Económica,1775.35,237.58,No,0.0,5908.0,12.0,Web,0
43521.0,M,Salta,37.0,Empleado,2.0,Económica,725.81,133.35,No,0.0,1496.0,4.0,App,0
43522.0,F,Nariño,18.0,Estudiante,6.0,Económica,781.83,164.04,No,0.0,300.0,101.0,App,0
43523.0,M,Santander,53.0,Profesional independiente,11.0,Ejecutiva,7566.42,943.97,No,0.0,2536.0,4.0,Web,0
43524.0,M,Valle del Cauca,19.0,Otro,11.0,Económica,2921.07,173.78,No,0.0,1530.0,46.0,App,0
43526.0,F,Tucumán,29.0,Empleado,8.0,Económica,1424.44,117.29,No,0.0,1318.0,41.0,Web,0
43530.0,M,Rio Grande do Sul,45.0,Profesional independiente,9.0,Económica,1213.98,172.59,No,0.0,2804.0,63.0,App,0
43531.0,M,Cundinamarca,51.0,Médico,28.0,Económica,3064.76,604.03,No,0.0,4804.0,9.0,App,0
43532.0,F,Rio de Janeiro,19.0,Otro,18.0,Económica,3479.37,669.87,No,0.0,3928.0,24.0,Web,0
43534.0,F,Córdoba,29.0,Otro,1.0,Económica,261.84,52.59,No,0.0,4314.0,6.0,Web,0
43535.0,F,Salta,40.0,Ingeniero,15.0,Económica,4067.75,227.52,No,0.0,4448.0,4.0,App,0
43536.0,M,Atlántico,35.0,Ejecutivo,47.0,Económica,6324.65,328.74,No,0.0,3871.0,4.0,App,0
43537.0,F,Buenos Aires,21.0,Empleado,2.0,Económica,357.35,49.19,No,0.0,2100.0,14.0,Web,0
43538.0,M,Misiones,52.0,Ejecutivo,34.0,Económica,7220.9,1736.05,No,0.0,3914.0,10.0,Web,0
43539.0,F,Mendoza,33.0,Profesional independiente,3.0,Ejecutiva,1427.48,215.91,No,0.0,3640.0,27.0,Web,0
43541.0,F,Misiones,31.0,Empleado,14.0,Económica,1593.27,298.05,No,0.0,2774.0,7.0,Agencia,0
43542.0,F,CABA,40.0,Docente,16.0,Económica,3204.99,690.67,No,0.0,1981.0,53.0,Web,0
43543.0,M,Atlántico,34.0,Contador,12.0,Ejecutiva,3804.87,568.51,No,0.0,4704.0,18.0,Web,0
43545.0,F,Tucumán,38.0,Arquitecto,22.0,Ejecutiva,11558.48,2358.08,No,0.0,4185.0,7.0,Web,0
43546.0,F,Pernambuco,25.0,Docente,16.0,Económica,2089.32,417.51,No,0.0,859.0,76.0,Agencia,0
43547.0,F,Antioquia,39.0,Profesional independiente,10.0,Económica,1380.56,254.61,No,0.0,2239.0,39.0,Web,0
43548.0,M,Veraguas,25.0,Médico,27.0,Ejecutiva,15474.33,1911.26,No,0.0,7866.0,1.0,App,0
43549.0,M,Buenos Aires,50.0,Docente,24.0,Económica,4825.06,1165.69,No,0.0,843.0,9.0,Agencia,0
43550.0,M,Santander,34.0,Empleado,1.0,Económica,284.04,41.06,No,0.0,1480.0,32.0,Web,0
43551.0,F,Antioquia,27.0,Ejecutivo,65.0,Económica,16179.55,2380.5,No,0.0,3966.0,21.0,Web,1
43552.0,F,Los Santos,27.0,Empresario,51.0,Económica,5359.26,1099.88,No,0.0,1356.0,6.0,Web,0
43554.0,M,Tolima,42.0,Docente,5.0,Ejecutiva,2963.84,136.41,No,0.0,1462.0,1.0,App,0
43555.0,M,Bahia,67.0,Jubilado,4.0,Económica,1057.91,210.41,No,0.0,708.0,15.0,App,0
43556.0,F,Bolívar,57.0,Empleado,3.0,Económica,1047.66,175.38,No,0.0,1213.0,57.0,Agencia,0
43557.0,F,Los Santos,42.0,Docente,11.0,Económica,3587.14,423.82,No,0.0,1930.0,3.0,Web,0
43558.0,M,Mendoza,54.0,Profesional independiente,12.0,Ejecutiva,4641.52,890.97,No,0.0,1568.0,18.0,App,0
43559.0,M,Entre Ríos,55.0,Comerciante,9.0,Económica,2522.98,481.27,No,0.0,2847.0,53.0,Web,0
43560.0,M,Buenos Aires,50.0,Comerciante,17.0,Económica,5169.68,500.73,No,0.0,3001.0,86.0,Web,0
43561.0,M,Mendoza,18.0,Estudiante,2.0,Económica,238.31,31.08,No,0.0,397.0,85.0,Aeropuerto,0
43562.0,M,São Paulo,43.0,Ingeniero,18.0,Económica,1623.66,135.28,No,0.0,3009.0,25.0,Agencia,0
43563.0,M,Rio Grande do Sul,21.0,Estudiante,3.0,Ejecutiva,1987.09,139.5,No,0.0,373.0,29.0,Agencia,0
43564.0,F,Minas Gerais,38.0,Profesional independiente,1.0,Económica,146.29,13.4,No,0.0,1955.0,6.0,Web,0
43565.0,M,Santander,39.0,Comerciante,5.0,Económica,509.58,59.62,No,0.0,1684.0,8.0,Web,0
43566.0,No binario,Antioquia,42.0,Empleado,13.0,Ejecutiva,6332.32,560.05,No,0.0,1440.0,1.0,Web,0
43568.0,M,Córdoba,39.0,Comerciante,18.0,Económica,3858.6,236.01,No,0.0,1448.0,99.0,Web,0
43569.0,F,CABA,30.0,Contador,8.0,Económica,2332.65,572.61,No,0.0,3191.0,20.0,Web,0
43571.0,M,Pernambuco,51.0,Contador,23.0,Económica,6316.2,1254.05,No,0.0,2671.0,4.0,App,0
43572.0,M,Santander,38.0,Médico,25.0,Económica,3848.32,155.31,No,0.0,5066.0,6.0,Web,0
43574.0,M,Chiriquí,48.0,Empleado,20.0,Económica,2225.52,209.2,No,0.0,3119.0,31.0,App,0
43575.0,F,Santander,43.0,Abogado,2.0,Primera clase,4597.64,583.06,No,0.0,7409.0,12.0,App,0
43576.0,M,São Paulo,41.0,Abogado,19.0,Ejecutiva,9156.75,2271.18,No,0.0,8291.0,30.0,App,0
43577.0,F,Bahia,37.0,Profesional independiente,1.0,Económica,296.71,16.01,No,0.0,930.0,32.0,App,0
43578.0,F,Chiriquí,37.0,Empleado,6.0,Ejecutiva,2387.33,98.62,No,0.0,1956.0,41.0,App,0
43579.0,F,Misiones,45.0,Docente,10.0,Económica,1491.02,74.61,No,0.0,916.0,41.0,App,0
43581.0,F,Colón,22.0,Empleado,4.0,Económica,1054.48,94.75,No,0.0,985.0,43.0,Aeropuerto,0
43582.0,M,Córdoba,58.0,Empleado,9.0,Económica,1717.77,274.74,No,0.0,1622.0,6.0,Agencia,0
43583.0,F,Bolívar,31.0,Abogado,18.0,Primera clase,44738.45,6300.15,No,0.0,7285.0,0.0,Web,1
43585.0,F,Misiones,18.0,Estudiante,1.0,Ejecutiva,650.96,62.99,No,0.0,306.0,86.0,Web,0
43586.0,M,São Paulo,40.0,Profesional independiente,10.0,Económica,1548.1,122.44,No,0.0,2452.0,14.0,Web,0
43587.0,M,Valle del Cauca,19.0,Estudiante,4.0,Económica,1110.47,206.3,No,0.0,633.0,62.0,Web,0
43589.0,F,Valle del Cauca,27.0,Profesional independiente,8.0,Ejecutiva,3853.25,961.44,No,0.0,1319.0,3.0,App,0
43590.0,F,Córdoba,30.0,Ingeniero,8.0,Económica,2837.11,614.24,No,0.0,7063.0,58.0,Aeropuerto,0
43592.0,F,Córdoba,51.0,Médico,13.0,Económica,1693.54,84.93,No,0.0,3991.0,18.0,Aeropuerto,0
43593.0,M,Tucumán,31.0,Docente,6.0,Económica,1819.8,224.81,No,0.0,929.0,33.0,Agencia,0
43595.0,M,Salta,48.0,Ejecutivo,72.0,Económica,13693.81,2151.81,No,0.0,4377.0,7.0,Web,1
43596.0,M,CABA,30.0,Comerciante,13.0,Económica,1578.12,341.05,No,0.0,1320.0,9.0,App,0
43598.0,M,Herrera,18.0,Empleado,16.0,Económica,3212.29,702.32,No,0.0,1906.0,1.0,App,0
43599.0,M,Mendoza,37.0,Ejecutivo,34.0,Económica,9701.12,1572.65,No,0.0,6146.0,3.0,App,0
43600.0,F,Salta,51.0,Empleado,10.0,Económica,1302.31,161.72,No,0.0,1816.0,27.0,Web,0
43602.0,F,Buenos Aires,27.0,Otro,11.0,Económica,1371.59,221.61,No,0.0,652.0,8.0,Web,0
43603.0,F,Tucumán,19.0,Otro,2.0,Económica,571.63,69.53,No,0.0,3530.0,13.0,Web,0
43604.0,M,Chaco,57.0,Empleado,13.0,Económica,4337.26,783.59,No,0.0,1038.0,31.0,App,0
43605.0,M,Mendoza,51.0,Comerciante,2.0,Ejecutiva,1184.36,272.92,No,0.0,4391.0,42.0,Aeropuerto,0
43606.0,M,Antioquia,29.0,Empleado,22.0,Económica,7710.34,1087.46,No,0.0,1548.0,7.0,App,0
43607.0,M,Valle del Cauca,58.0,Contador,24.0,Económica,2118.84,192.5,No,0.0,3081.0,15.0,Web,0
43609.0,M,Atlántico,44.0,Empleado,24.0,Económica,4515.45,514.94,No,0.0,1419.0,87.0,App,0
43610.0,M,Tolima,40.0,Comerciante,16.0,Económica,4246.47,483.62,No,0.0,1780.0,14.0,Web,0
43611.0,F,Salta,36.0,Empleado,18.0,Económica,6602.6,1429.84,No,0.0,3029.0,10.0,App,0
43612.0,F,CABA,36.0,Ejecutivo,38.0,Económica,4215.25,220.06,No,0.0,4673.0,6.0,App,0
43613.0,F,Minas Gerais,73.0,Otro,3.0,Económica,469.94,91.92,No,0.0,1833.0,11.0,Agencia,0
43615.0,F,Bahia,27.0,Comerciante,17.0,Ejecutiva,8336.57,1469.67,No,0.0,513.0,7.0,App,0
43617.0,F,São Paulo,31.0,Empleado,13.0,Económica,3630.76,428.95,No,0.0,1975.0,123.0,Web,0
43618.0,M,Mendoza,54.0,Arquitecto,18.0,Económica,5616.88,910.64,No,0.0,2224.0,24.0,Web,0
43619.0,F,Santander,50.0,Comerciante,10.0,Económica,3251.23,803.55,No,0.0,3079.0,15.0,Web,0
43620.0,M,Valle del Cauca,66.0,Empleado,1.0,Económica,347.03,47.29,No,0.0,1188.0,46.0,Aeropuerto,0
43621.0,F,Entre Ríos,47.0,Docente,4.0,Ejecutiva,1390.6,110.31,No,0.0,1477.0,14.0,Agencia,0
43622.0,F,Mendoza,45.0,Médico,13.0,Ejecutiva,5515.49,228.02,No,0.0,5666.0,2.0,Web,0
43623.0,No binario,Pernambuco,57.0,Arquitecto,3.0,Económica,403.73,99.81,No,0.0,6709.0,8.0,Aeropuerto,0
43624.0,M,Mendoza,47.0,Otro,2.0,Económica,210.7,24.64,No,0.0,1131.0,29.0,App,0
43627.0,M,Santander,33.0,Contador,20.0,Económica,4918.89,315.56,No,0.0,1426.0,5.0,Web,0
43629.0,F,Bolívar,37.0,Ingeniero,18.0,Ejecutiva,6749.99,1686.48,No,0.0,4647.0,14.0,Web,0
43631.0,M,Santa Fe,44.0,Ingeniero,11.0,Ejecutiva,4222.52,962.83,No,0.0,3549.0,18.0,Agencia,0
43633.0,M,Entre Ríos,32.0,Comerciante,13.0,Ejecutiva,9035.83,1673.61,No,0.0,2529.0,2.0,Agencia,0
43635.0,M,Mendoza,53.0,Ingeniero,22.0,Ejecutiva,12953.54,1769.79,No,0.0,4893.0,2.0,Web,0
43636.0,F,Bahia,27.0,Empleado,5.0,Ejecutiva,3162.87,664.45,No,0.0,1593.0,15.0,Agencia,0
43637.0,F,Los Santos,52.0,Empleado,1.0,Económica,315.93,68.41,No,0.0,1636.0,7.0,Agencia,0
43638.0,M,Mendoza,42.0,Docente,2.0,Económica,489.04,108.3,No,0.0,982.0,4.0,App,0
43640.0,F,Santander,44.0,Docente,8.0,Económica,1889.16,204.93,No,0.0,2490.0,22.0,App,0
43641.0,M,Salta,21.0,Empleado,23.0,Económica,7370.34,748.06,No,0.0,2059.0,6.0,App,0
43642.0,F,São Paulo,46.0,Ejecutivo,60.0,Ejecutiva,28330.08,5232.35,No,0.0,2331.0,20.0,Web,1
43644.0,M,Paraná,58.0,Ejecutivo,55.0,Económica,13097.92,800.24,No,0.0,2485.0,4.0,App,0
43645.0,M,Salta,42.0,Empleado,3.0,Económica,809.14,182.72,No,0.0,2163.0,5.0,App,0
43646.0,F,Antioquia,35.0,Ingeniero,23.0,Primera clase,39732.13,2235.98,No,0.0,7028.0,27.0,App,0
43647.0,M,Paraná,61.0,Docente,17.0,Económica,4799.73,773.93,No,0.0,838.0,0.0,Web,0
43648.0,F,Paraná,55.0,Ingeniero,20.0,Económica,5060.8,882.54,No,0.0,2821.0,0.0,App,0
43649.0,F,Panamá,33.0,Profesional independiente,8.0,Económica,1033.92,69.14,No,0.0,1668.0,36.0,Agencia,0
43652.0,M,Chaco,24.0,Docente,14.0,Económica,1278.07,81.43,No,0.0,655.0,24.0,Web,0
43654.0,M,Misiones,48.0,Empleado,14.0,Económica,2691.19,538.34,No,0.0,1442.0,2.0,App,0
43655.0,F,Tolima,39.0,Empleado,3.0,Ejecutiva,1025.41,185.27,No,0.0,1106.0,37.0,App,0
43656.0,M,Santander,33.0,Empleado,19.0,Ejecutiva,11257.22,2569.87,No,0.0,1610.0,38.0,App,0
43657.0,M,Buenos Aires,55.0,Comerciante,23.0,Económica,3873.49,506.83,No,0.0,2271.0,4.0,App,0
43658.0,F,Paraná,45.0,Docente,3.0,Económica,343.1,25.5,No,0.0,989.0,10.0,App,0
43660.0,F,CABA,18.0,Empleado,7.0,Económica,1294.29,198.48,No,0.0,776.0,10.0,Agencia,0
43661.0,M,Misiones,28.0,Otro,20.0,Económica,4552.45,533.32,No,0.0,2088.0,6.0,App,0
43663.0,M,Entre Ríos,24.0,Docente,7.0,Económica,2217.42,363.58,No,0.0,1201.0,65.0,App,0
43665.0,F,Bolívar,33.0,Abogado,19.0,Ejecutiva,12050.58,2424.87,No,0.0,3866.0,9.0,Aeropuerto,0
43666.0,M,Salta,31.0,Abogado,15.0,Económica,1759.47,246.96,No,0.0,4564.0,16.0,Web,0
43668.0,F,Nariño,59.0,Empresario,56.0,Ejecutiva,47906.81,3953.57,No,0.0,12842.0,0.0,Aeropuerto,1
43669.0,F,CABA,51.0,Empleado,10.0,Económica,1354.18,197.65,No,0.0,1077.0,21.0,Aeropuerto,0
43671.0,F,Tucumán,32.0,Contador,11.0,Económica,2099.76,231.54,No,0.0,2441.0,8.0,App,0
43672.0,M,Valle del Cauca,23.0,Estudiante,2.0,Económica,251.4,61.19,No,0.0,432.0,22.0,Agencia,0
43674.0,M,Bolívar,48.0,Profesional independiente,8.0,Económica,680.9,159.54,No,0.0,596.0,6.0,Web,0
43675.0,F,Valle del Cauca,59.0,Profesional independiente,14.0,Ejecutiva,5487.7,484.25,No,0.0,6223.0,18.0,Web,0
43676.0,M,Misiones,39.0,Deportista,66.0,Económica,5142.55,232.24,No,0.0,421.0,51.0,Web,0
43677.0,M,Bolívar,47.0,Empleado,1.0,Económica,258.9,13.24,No,0.0,1643.0,55.0,Aeropuerto,0
43678.0,M,Chiriquí,31.0,Arquitecto,24.0,Económica,4125.19,266.68,No,0.0,3315.0,6.0,Web,0
43679.0,F,Misiones,34.0,Ingeniero,9.0,Económica,1292.46,78.35,No,0.0,4508.0,3.0,Web,0
43681.0,F,Misiones,29.0,Empleado,2.0,Económica,336.27,43.27,No,0.0,940.0,20.0,App,0
43682.0,F,Entre Ríos,46.0,Docente,21.0,Económica,1838.5,124.32,No,0.0,1326.0,4.0,Agencia,0
43684.0,M,Salta,38.0,Docente,6.0,Económica,911.16,68.46,No,0.0,976.0,6.0,Web,0
43686.0,F,Antioquia,37.0,Empleado,21.0,Económica,3435.7,592.03,No,0.0,1148.0,22.0,App,0
43687.0,M,Chaco,25.0,Ingeniero,5.0,Económica,1305.42,139.62,No,0.0,4373.0,31.0,Web,0
43688.0,F,Chaco,47.0,Empleado,6.0,Económica,843.98,137.18,No,0.0,1225.0,42.0,App,0
43689.0,M,Atlántico,23.0,Estudiante,2.0,Económica,183.89,12.9,No,0.0,424.0,43.0,App,0
43690.0,M,Paraná,30.0,Otro,6.0,Económica,916.08,115.74,No,0.0,2723.0,14.0,Aeropuerto,0
43691.0,M,Santander,38.0,Profesional independiente,1.0,Primera clase,1002.18,204.73,No,0.0,8690.0,26.0,App,0
43693.0,F,Salta,37.0,Empleado,24.0,Económica,6423.15,321.38,No,0.0,1948.0,36.0,Agencia,0
43695.0,F,Chaco,44.0,Abogado,5.0,Económica,951.87,211.27,No,0.0,5353.0,15.0,App,0
43696.0,F,Colón,52.0,Contador,3.0,Económica,334.39,51.31,No,0.0,2728.0,34.0,App,0
43697.0,F,Tucumán,38.0,Profesional independiente,2.0,Económica,303.66,75.38,No,0.0,2985.0,4.0,Web,0
43698.0,F,Valle del Cauca,47.0,Médico,16.0,Ejecutiva,12576.24,1682.1,No,0.0,6281.0,0.0,App,0
43699.0,F,Buenos Aires,58.0,Médico,28.0,Ejecutiva,21011.46,3864.98,No,0.0,9098.0,16.0,Web,0
43702.0,M,Mendoza,37.0,Empleado,12.0,Económica,2303.92,574.35,No,0.0,1546.0,29.0,Web,0
43703.0,F,Colón,41.0,Médico,19.0,Económica,2635.09,484.25,No,0.0,3157.0,5.0,Web,0
43704.0,M,Valle del Cauca,33.0,Empleado,4.0,Económica,861.87,122.37,No,0.0,3365.0,32.0,Web,0
43706.0,F,Antioquia,22.0,Estudiante,4.0,Ejecutiva,2875.21,527.93,No,0.0,441.0,29.0,Web,0
43707.0,F,São Paulo,40.0,Médico,18.0,Ejecutiva,11023.08,942.83,No,0.0,6694.0,8.0,App,0
43708.0,F,Pernambuco,36.0,Comerciante,14.0,Económica,1477.19,256.68,No,0.0,2372.0,60.0,Web,0
43709.0,F,Minas Gerais,52.0,Profesional independiente,23.0,Económica,4872.71,294.39,No,0.0,2214.0,10.0,Web,0
43711.0,M,Colón,18.0,Empleado,5.0,Ejecutiva,3305.02,524.61,No,0.0,1223.0,10.0,App,0
43712.0,M,Pernambuco,45.0,Contador,18.0,Económica,4501.37,488.33,No,0.0,2183.0,21.0,Web,0
43713.0,F,Santander,33.0,Docente,11.0,Económica,3070.39,491.73,No,0.0,1020.0,41.0,Web,0
43714.0,F,Antioquia,29.0,Profesional independiente,19.0,Primera clase,22738.51,2761.08,No,0.0,4342.0,45.0,App,0
43715.0,M,Paraná,38.0,Arquitecto,3.0,Ejecutiva,2078.86,161.44,No,0.0,4442.0,58.0,App,0
43717.0,F,Tucumán,49.0,Docente,24.0,Económica,5401.18,895.41,No,0.0,1529.0,14.0,App,0
43718.0,F,Entre Ríos,18.0,Empleado,15.0,Económica,3419.46,388.53,No,0.0,1469.0,10.0,App,0
43719.0,M,Salta,34.0,Docente,14.0,Económica,2434.89,480.34,No,0.0,1055.0,9.0,Web,0
43721.0,M,Veraguas,27.0,Empleado,10.0,Económica,3256.07,487.46,No,0.0,1337.0,10.0,App,0
43722.0,F,Panamá,23.0,Estudiante,3.0,Económica,677.41,152.28,No,0.0,453.0,2.0,App,0
43723.0,F,Antioquia,31.0,Empleado,14.0,Económica,2713.76,577.47,No,0.0,1366.0,27.0,App,0
43724.0,F,CABA,59.0,Profesional independiente,14.0,Económica,4771.33,634.73,No,0.0,3383.0,2.0,Agencia,0
43725.0,F,Chaco,18.0,Estudiante,5.0,Económica,533.47,68.25,No,0.0,417.0,20.0,App,0
43726.0,M,Veraguas,27.0,Ingeniero,5.0,Económica,1085.97,201.28,No,0.0,3658.0,22.0,Web,0
43727.0,M,Tucumán,18.0,Estudiante,2.0,Económica,497.67,34.83,No,0.0,521.0,37.0,Web,0
43728.0,F,Chaco,53.0,Docente,19.0,Ejecutiva,10836.66,1973.92,No,0.0,830.0,1.0,Web,0
43730.0,M,Cundinamarca,18.0,Estudiante,1.0,Económica,260.63,40.66,No,0.0,640.0,12.0,App,0
43731.0,F,Córdoba,58.0,Comerciante,18.0,Ejecutiva,5868.66,904.51,No,0.0,1007.0,0.0,Aeropuerto,0
43732.0,M,Entre Ríos,26.0,Ingeniero,14.0,Económica,4047.96,294.82,No,0.0,4173.0,4.0,App,0
43734.0,F,Colón,68.0,Jubilado,9.0,Económica,2332.07,204.51,No,0.0,981.0,5.0,App,0
43735.0,F,Córdoba,49.0,Ingeniero,5.0,Económica,486.98,116.54,No,0.0,2965.0,29.0,Agencia,0
43736.0,F,Atlántico,39.0,Otro,8.0,Económica,2642.56,622.16,No,0.0,2552.0,7.0,Agencia,0
43737.0,M,CABA,60.0,Empleado,14.0,Económica,5003.03,206.66,No,0.0,1589.0,26.0,Web,0
43738.0,M,Paraná,27.0,Médico,25.0,Económica,5477.95,1083.1,No,0.0,3449.0,1.0,App,0
43739.0,M,Rio Grande do Sul,20.0,Estudiante,7.0,Económica,837.91,96.64,No,0.0,675.0,162.0,Web,0
43740.0,F,Tolima,59.0,Abogado,13.0,Económica,1305.26,297.06,No,0.0,1413.0,15.0,App,0
43741.0,M,Mendoza,43.0,Empleado,13.0,Económica,2817.01,497.8,No,0.0,2403.0,20.0,Web,0
43743.0,M,Cundinamarca,42.0,Ejecutivo,56.0,Ejecutiva,23813.5,2270.1,No,0.0,4783.0,12.0,Web,1
43744.0,M,Buenos Aires,41.0,Comerciante,1.0,Económica,219.09,39.24,No,0.0,1207.0,51.0,App,0
43745.0,F,Herrera,32.0,Abogado,21.0,Ejecutiva,6578.67,668.57,No,0.0,8879.0,10.0,Web,0
43746.0,F,Chaco,55.0,Comerciante,10.0,Económica,762.47,160.44,No,0.0,3520.0,18.0,Aeropuerto,0
43748.0,M,Mendoza,18.0,Estudiante,3.0,Económica,983.56,161.41,No,0.0,477.0,9.0,App,0
43750.0,M,Valle del Cauca,39.0,Otro,2.0,Económica,390.42,85.31,No,0.0,1889.0,42.0,Web,0
43751.0,F,Colón,41.0,Empresario,39.0,Económica,3975.49,250.66,No,0.0,5733.0,15.0,Web,0
43752.0,F,Los Santos,18.0,Estudiante,7.0,Económica,1759.21,224.34,No,0.0,368.0,5.0,App,0
43753.0,M,Minas Gerais,30.0,Profesional independiente,12.0,Económica,3325.54,568.22,No,0.0,1210.0,0.0,Aeropuerto,0
43755.0,M,Misiones,25.0,Docente,9.0,Ejecutiva,5285.32,291.15,No,0.0,1379.0,11.0,App,0
43757.0,F,Misiones,27.0,Empleado,6.0,Económica,889.7,61.11,No,0.0,1135.0,29.0,Agencia,0
43758.0,M,Salta,18.0,Estudiante,3.0,Económica,526.8,73.25,No,0.0,364.0,32.0,App,0
43761.0,M,Atlántico,31.0,Docente,10.0,Económica,2579.36,356.98,No,0.0,981.0,0.0,Aeropuerto,0
43762.0,M,Salta,52.0,Profesional independiente,9.0,Económica,2259.13,561.15,No,0.0,6183.0,1.0,App,0
43763.0,F,Cundinamarca,35.0,Empresario,42.0,Económica,11991.47,933.08,No,0.0,6570.0,3.0,App,0
