id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra
24268,M,Salta,32,Empresario,25,Ejecutiva,17390.18,2938.11,Sí,28181,31307,23,Aeropuerto
24270,F,Atlántico,27,Profesional independiente,2,Primera clase,2828.65,464.31,No,0,8590,6,App
24272,F,Minas Gerais,42,Ejecutivo,61,Ejecutiva,43182.73,4190.31,No,0,4882,0,App
24280,F,Mendoza,20,Otro,23,Primera clase,34982.01,4807.28,No,0,6802,10,App
24285,M,Pernambuco,46,Ejecutivo,49,Ejecutiva,30743.25,6302.65,Sí,45251,7667,5,Web
24301,M,Nariño,36,Ejecutivo,55,Primera clase,61921.92,4088.04,Sí,104498,18711,24,Web
24305,M,Los Santos,55,Comerciante,24,Ejecutiva,12373.21,2418.44,Sí,59606,4515,10,Agencia
24307,M,Rio de Janeiro,38,Empresario,42,Ejecutiva,14780.63,1804.44,Sí,67515,5654,30,Web
24316,M,Mendoza,32,Ejecutivo,22,Primera clase,17150.36,3341.24,No,0,10977,8,App
24317,F,Veraguas,62,Abogado,2,Ejecutiva,1346.96,60.43,No,0,12621,1,Web
24347,M,Córdoba,32,Ejecutivo,24,Ejecutiva,11543.97,1823.49,Sí,52253,6992,23,Aeropuerto
24366,M,Cundinamarca,47,Deportista,51,Ejecutiva,30748.62,6917.76,Sí,87106,1697,5,App
24368,F,Herrera,29,Empresario,50,Primera clase,112517.44,13123.35,Sí,191161,17762,7,App
24369,M,Minas Gerais,52,Empresario,49,Primera clase,73612.18,10540.02,Sí,136954,12607,5,App
24391,M,Misiones,30,Ejecutivo,74,Económica,15567.69,2319.88,Sí,85709,7872,9,Web
24399,F,Minas Gerais,56,Empresario,20,Primera clase,25206.36,2982.24,Sí,50234,8631,1,Agencia
24400,M,Tucumán,47,Médico,27,Primera clase,68060.05,3475.89,No,0,7418,10,Web
24424,F,Bolívar,39,Ejecutivo,63,Ejecutiva,29332.04,4407.87,Sí,132192,3421,24,App
24450,F,Córdoba,35,Empresario,39,Ejecutiva,25260.81,6096.14,Sí,71600,3552,4,App
24457,F,Mendoza,33,Empresario,33,Ejecutiva,14651.69,2625.8,Sí,68696,11073,3,App
24463,F,Chiriquí,45,Abogado,11,Ejecutiva,5039.38,305.0,Sí,22995,8587,6,App
24470,F,Mendoza,34,Empresario,47,Ejecutiva,31258.96,4216.07,Sí,109202,11942,22,Web
24494,F,Bahia,44,Ejecutivo,40,Ejecutiva,12281.64,1643.01,Sí,83907,7940,10,Web
24501,F,Bahia,35,Deportista,82,Ejecutiva,40863.47,6701.61,No,0,4662,4,Web
24502,F,Cundinamarca,39,Empresario,26,Ejecutiva,19036.03,3227.25,Sí,42355,5641,6,App
24510,F,Nariño,44,Abogado,19,Primera clase,24247.94,2216.84,No,0,9964,32,App
24538,M,Buenos Aires,37,Ejecutivo,75,Ejecutiva,34915.14,5763.89,No,0,9834,5,Aeropuerto
24542,M,Tucumán,34,Ejecutivo,36,Ejecutiva,17054.39,981.45,No,0,12504,0,App
24567,F,Rio de Janeiro,31,Contador,24,Ejecutiva,9669.15,665.43,Sí,38990,4513,16,App
24573,F,Bolívar,49,Ejecutivo,59,Primera clase,77506.46,15423.58,No,0,8026,14,Web
24584,F,Veraguas,53,Profesional independiente,5,Primera clase,11023.0,2005.21,No,0,14082,13,Agencia
24592,F,Chaco,41,Empresario,57,Ejecutiva,28488.39,4852.37,Sí,139600,5188,33,App
24596,F,Paraná,42,Deportista,88,Ejecutiva,27841.56,6249.28,Sí,161936,8042,81,App
24599,F,Mendoza,51,Empresario,58,Ejecutiva,47410.51,11385.03,Sí,71233,4902,14,App
24601,M,Nariño,38,Empresario,13,Ejecutiva,7957.02,1244.98,No,0,10440,2,App
24611,F,Misiones,25,Ingeniero,15,Primera clase,28860.96,4356.97,No,0,3544,9,Web
24619,F,Chaco,28,Arquitecto,12,Primera clase,18944.23,4094.57,Sí,47285,3740,22,App
24663,M,Tucumán,35,Empleado,23,Ejecutiva,11470.98,970.62,Sí,45434,1163,7,Web
24669,F,Santa Fe,38,Empresario,49,Económica,7306.61,1122.71,Sí,38213,9512,13,App
24679,F,Panamá,30,Deportista,56,Ejecutiva,31811.67,5730.64,No,0,11017,48,Web
24687,M,Salta,28,Empresario,13,Ejecutiva,4477.99,336.87,Sí,15475,12911,15,Web
24697,M,Atlántico,36,Ejecutivo,23,Primera clase,16956.56,4135.93,No,0,9131,0,Web
24715,M,Chiriquí,29,Ejecutivo,16,Primera clase,17994.66,4423.2,Sí,52677,8851,1,Agencia
24727,M,Panamá,25,Ejecutivo,51,Ejecutiva,32956.49,7176.65,Sí,87720,6717,15,Web
24732,M,Córdoba,52,Deportista,55,Ejecutiva,35865.56,5177.67,No,0,10960,38,App
24743,M,Cundinamarca,50,Ejecutivo,52,Ejecutiva,43124.0,5524.35,Sí,48463,6324,29,Agencia
24744,F,Cundinamarca,42,Ejecutivo,77,Ejecutiva,50211.59,5374.56,No,0,4157,11,App
24755,F,Antioquia,40,Médico,26,Económica,3767.43,806.4,Sí,24224,9424,10,Agencia
24757,F,Santa Fe,61,Ejecutivo,75,Ejecutiva,33992.1,6996.91,Sí,107192,4612,16,Web
24763,F,Bolívar,38,Ejecutivo,28,Ejecutiva,11315.66,2224.63,Sí,50203,5086,26,Web
24765,F,Santa Fe,36,Médico,29,Primera clase,30769.23,6071.7,No,0,9480,18,Web
24772,M,São Paulo,53,Empresario,58,Primera clase,101302.05,23937.61,Sí,113829,7285,45,App
24773,F,Antioquia,30,Empresario,46,Ejecutiva,22575.52,4581.87,No,0,17020,1,App
24789,F,Antioquia,25,Abogado,18,Ejecutiva,8140.4,1017.74,No,0,9744,21,Web
24798,F,Atlántico,33,Ejecutivo,70,Primera clase,136643.07,18164.67,Sí,241225,3974,33,Agencia
24812,F,Córdoba,42,Empresario,45,Primera clase,87252.84,9186.14,Sí,109958,13867,28,Agencia
24816,F,Tucumán,28,Empresario,30,Económica,2551.41,542.63,No,0,18038,5,App
24817,F,Santander,26,Ejecutivo,58,Ejecutiva,23288.06,2750.44,Sí,53762,6526,16,Web
24821,F,Entre Ríos,34,Deportista,96,Económica,14932.52,2335.22,Sí,64648,2172,17,Web
24822,M,Chaco,38,Ejecutivo,45,Ejecutiva,28595.5,1909.63,No,0,4766,0,Web
24826,M,Chaco,47,Empresario,59,Ejecutiva,43112.92,10335.94,No,0,4620,50,Web
24830,M,Tucumán,37,Ejecutivo,70,Ejecutiva,25771.75,5535.31,Sí,148443,8038,3,App
24844,M,Valle del Cauca,38,Deportista,99,Económica,19734.72,1029.5,Sí,87734,1194,8,Agencia
24869,M,Pernambuco,52,Abogado,23,Primera clase,39853.68,6303.04,No,0,4088,17,Web
24872,F,Minas Gerais,25,Ejecutivo,78,Económica,18965.16,2398.55,Sí,53015,3621,5,App
24879,F,Córdoba,35,Médico,26,Ejecutiva,8300.99,549.24,Sí,57168,5361,3,Web
24890,F,Santander,40,Deportista,96,Económica,26296.22,3062.97,Sí,81057,1198,3,Web
24893,M,Bahia,48,Ejecutivo,56,Económica,16027.57,823.55,Sí,57584,6002,4,App
24900,M,Bolívar,38,Abogado,24,Ejecutiva,14110.38,3462.22,Sí,52002,4227,2,Web
24919,F,Panamá,24,Empresario,53,Económica,16229.62,3829.79,No,0,10246,5,App
24924,F,Tucumán,26,Empresario,54,Económica,16470.46,2343.67,Sí,52164,1892,5,Web
24933,M,Nariño,36,Ejecutivo,22,Primera clase,45570.68,2677.68,No,0,3711,13,App
24934,F,Salta,39,Ejecutivo,25,Primera clase,46086.76,2266.11,No,0,10292,3,Web
24938,M,Los Santos,46,Abogado,18,Ejecutiva,8116.24,1193.57,Sí,39727,4363,36,Web
24940,M,Mendoza,37,Empresario,38,Económica,4705.29,986.73,Sí,39834,1894,21,App
24957,F,Mendoza,44,Médico,18,Ejecutiva,11300.79,1680.2,Sí,43875,5249,9,App
24981,F,CABA,41,Ejecutivo,61,Económica,18291.54,940.24,Sí,40609,5962,2,App
25016,F,Antioquia,41,Profesional independiente,18,Ejecutiva,6580.02,309.83,No,0,8501,36,App
25035,M,Tucumán,42,Deportista,35,Primera clase,57721.92,9540.34,Sí,172817,8404,23,Web
25039,F,Atlántico,37,Deportista,90,Ejecutiva,64840.4,11112.23,Sí,201947,44926,10,Web
25045,F,Veraguas,32,Ejecutivo,19,Primera clase,39576.12,7413.92,No,0,7399,1,Web
25049,F,Misiones,34,Empresario,55,Ejecutiva,32592.9,7261.28,No,0,8610,26,App
25050,M,Santander,42,Empresario,22,Ejecutiva,9660.66,1659.34,Sí,21486,16539,13,Web
25061,M,Tucumán,42,Ejecutivo,64,Primera clase,147806.27,21471.9,No,0,4040,2,App
25078,F,Veraguas,34,Empresario,44,Primera clase,29254.72,6289.53,No,0,7771,3,App
25084,F,Córdoba,42,Empresario,40,Ejecutiva,8964.85,1285.38,Sí,86476,6072,19,App
25095,F,Bolívar,27,Empresario,43,Ejecutiva,19676.5,3057.58,Sí,53811,4127,20,Web
25110,F,Tolima,18,Otro,22,Ejecutiva,6589.5,1104.73,Sí,41724,3762,6,App
25116,M,Antioquia,36,Profesional independiente,22,Ejecutiva,6778.32,769.22,Sí,53242,8116,6,Agencia
25123,M,São Paulo,39,Empresario,31,Primera clase,24890.27,4773.03,Sí,50334,45716,4,App
25133,M,Rio de Janeiro,32,Empresario,12,Ejecutiva,5256.18,425.96,No,0,9452,2,Agencia
25136,M,Pernambuco,46,Deportista,64,Económica,8389.85,813.43,Sí,53731,1621,58,Aeropuerto
25140,M,Entre Ríos,40,Abogado,23,Ejecutiva,9247.55,1258.17,Sí,37193,11418,8,App
25163,F,Mendoza,41,Empresario,43,Económica,5892.64,653.19,Sí,13684,17197,2,Agencia
25170,F,Salta,27,Empresario,14,Ejecutiva,11857.9,2501.96,No,0,29658,21,App
25194,M,Santa Fe,35,Abogado,12,Ejecutiva,9094.03,2149.49,No,0,9873,41,App
25208,M,Chaco,47,Ejecutivo,53,Económica,8707.85,1925.22,Sí,43724,8057,15,App
25212,F,Panamá,33,Deportista,91,Ejecutiva,33922.87,6298.91,No,0,5863,3,Web
25214,M,Bolívar,33,Empresario,21,Ejecutiva,13231.2,2142.77,Sí,48573,3471,0,Agencia
25215,F,São Paulo,58,Médico,10,Ejecutiva,3721.41,240.43,No,0,9245,22,Web
25223,M,Herrera,52,Ejecutivo,49,Primera clase,117339.6,13557.42,No,0,9652,0,Aeropuerto
25230,M,Cundinamarca,29,Ejecutivo,73,Ejecutiva,34846.87,8568.06,No,0,7132,9,App
25233,M,Córdoba,54,Ejecutivo,59,Primera clase,54905.48,4374.6,Sí,195000,7240,7,Web
25243,F,Tucumán,29,Deportista,67,Económica,6785.58,822.41,Sí,59925,2317,18,App
25249,F,Rio Grande do Sul,46,Ejecutivo,49,Ejecutiva,30902.07,2135.76,No,0,10348,2,App
25266,F,Veraguas,31,Ejecutivo,27,Primera clase,34969.52,4589.6,No,0,8253,2,App
25275,F,Tucumán,36,Ejecutivo,78,Primera clase,45988.54,3319.53,Sí,248519,5982,0,Web
25279,M,Antioquia,56,Ejecutivo,69,Primera clase,141141.44,19486.76,No,0,8324,6,Aeropuerto
25308,F,Atlántico,26,Médico,21,Primera clase,51757.1,7199.93,No,0,6271,4,Web
25352,M,Córdoba,46,Empresario,48,Ejecutiva,38818.42,6827.02,Sí,112377,11923,0,App
25365,F,Entre Ríos,59,Ejecutivo,64,Económica,19563.96,2441.59,Sí,59291,5623,1,Web
25369,F,Antioquia,36,Ejecutivo,78,Económica,14001.96,1234.23,Sí,80197,4034,4,App
25370,M,Entre Ríos,45,Contador,14,Primera clase,21530.79,4313.96,Sí,75742,3537,0,Web
25385,F,Misiones,24,Médico,7,Ejecutiva,5301.48,609.1,No,0,8594,18,Web
25400,M,Rio Grande do Sul,26,Deportista,55,Ejecutiva,29606.56,7243.6,Sí,81112,13276,8,App
25405,M,Chaco,40,Médico,5,Ejecutiva,3287.05,273.23,Sí,5686,8522,2,Web
25412,M,Buenos Aires,59,Deportista,50,Económica,7827.24,1942.84,Sí,49572,2552,10,Agencia
25426,F,Bolívar,30,Médico,27,Primera clase,38921.23,6033.61,No,0,8128,13,Web
25431,M,Antioquia,28,Empresario,35,Ejecutiva,24944.27,2752.85,Sí,53614,11913,12,Web
25458,F,Los Santos,51,Ingeniero,19,Primera clase,40512.86,4262.32,No,0,4957,3,Aeropuerto
25461,F,Nariño,28,Ejecutivo,61,Económica,11371.6,2241.18,Sí,61829,3354,0,App
25490,F,Salta,29,Empresario,47,Ejecutiva,20521.02,3946.77,Sí,78955,31242,20,Web
25494,F,Chaco,25,Comerciante,16,Primera clase,31555.5,4587.11,No,0,8306,2,App
25499,F,Antioquia,34,Empresario,34,Ejecutiva,23582.24,5623.23,Sí,93172,8498,11,Web
25503,M,Santa Fe,33,Ejecutivo,31,Económica,7630.61,561.47,No,0,14152,5,App
25504,F,Atlántico,52,Deportista,52,Ejecutiva,12832.93,639.7,Sí,86007,433,0,App
25511,F,Córdoba,38,Médico,29,Primera clase,50496.07,5786.8,No,0,5181,6,App
25518,F,Santa Fe,62,Médico,26,Primera clase,54779.26,12634.14,Sí,75071,14549,5,Aeropuerto
25524,M,Mendoza,30,Ejecutivo,15,Ejecutiva,9004.77,1961.84,No,0,8945,13,App
25525,M,Entre Ríos,34,Ejecutivo,62,Económica,5462.56,753.47,Sí,63832,1049,0,Aeropuerto
25572,F,Antioquia,27,Ejecutivo,35,Ejecutiva,25466.05,6060.96,No,0,14159,19,App
25592,M,Santa Fe,28,Deportista,42,Ejecutiva,25573.9,3211.38,No,0,3986,11,Aeropuerto
25609,F,Los Santos,32,Ejecutivo,63,Económica,18168.57,3067.31,No,0,14999,1,Agencia
25614,F,Veraguas,24,Ingeniero,13,Primera clase,24434.96,5153.35,No,0,4464,0,Web
25629,F,Mendoza,35,Ejecutivo,79,Ejecutiva,32680.27,3963.53,Sí,70041,6928,1,Web
25630,F,Los Santos,51,Abogado,4,Primera clase,5630.69,326.03,No,0,13706,10,Web
25661,M,Buenos Aires,38,Ejecutivo,78,Económica,18806.5,2934.95,Sí,51319,6699,6,App
25663,F,Entre Ríos,52,Profesional independiente,23,Ejecutiva,18637.98,2482.41,Sí,53014,1942,3,App
25667,F,Chaco,46,Empresario,45,Primera clase,85957.83,11966.97,No,0,8999,1,Web
25689,F,Nariño,36,Deportista,80,Primera clase,74146.22,9132.81,Sí,337300,8401,12,Agencia
25692,M,Tolima,39,Ejecutivo,36,Ejecutiva,29251.51,6015.98,No,0,5792,2,App
25695,F,Cundinamarca,25,Empresario,53,Ejecutiva,16095.29,2998.8,No,0,13997,36,Web
25696,M,Atlántico,42,Abogado,17,Ejecutiva,12196.91,2852.75,No,0,8750,0,Web
25705,M,São Paulo,40,Ejecutivo,74,Económica,15557.9,801.7,Sí,45062,2523,5,Web
25712,M,Bahia,34,Empresario,45,Ejecutiva,34604.24,7544.3,Sí,68811,9277,26,Aeropuerto
25713,M,Atlántico,32,Ejecutivo,76,Primera clase,110527.83,23173.49,No,0,6693,4,Aeropuerto
25741,F,Paraná,51,Deportista,88,Económica,15897.6,675.14,Sí,71432,763,4,Web
25746,M,Nariño,45,Deportista,57,Primera clase,120045.68,10387.2,No,0,11201,5,Aeropuerto
25769,M,Tolima,34,Empresario,31,Ejecutiva,11020.37,2173.2,No,0,10519,37,App
25795,F,Tucumán,39,Ejecutivo,65,Ejecutiva,38412.85,1559.58,Sí,172183,8530,4,App
25796,M,Antioquia,36,Ejecutivo,76,Ejecutiva,43551.26,5927.29,No,0,6345,3,Aeropuerto
25799,M,Córdoba,36,Ejecutivo,41,Ejecutiva,16327.37,1463.59,Sí,95283,4520,18,Agencia
25807,M,São Paulo,45,Deportista,85,Económica,28302.57,6705.3,Sí,46532,561,28,Agencia
25826,M,Chaco,37,Empresario,32,Primera clase,44832.03,10956.0,Sí,136614,4594,4,Agencia
25829,F,Antioquia,33,Deportista,52,Ejecutiva,29622.09,2141.47,Sí,110806,2606,3,App
25836,F,Salta,31,Empresario,52,Ejecutiva,21501.27,5087.48,Sí,75346,8417,34,Web
25839,F,Pernambuco,30,Ejecutivo,57,Económica,7565.79,860.46,Sí,42717,5802,17,Aeropuerto
25845,M,Córdoba,55,Ejecutivo,70,Ejecutiva,28841.6,4766.21,Sí,75451,5720,1,App
25850,M,Santander,30,Abogado,10,Primera clase,8754.44,1654.24,No,0,18177,24,Aeropuerto
25859,M,Salta,49,Empresario,42,Ejecutiva,31153.8,6145.92,No,0,10415,9,App
25862,F,CABA,34,Deportista,85,Económica,13772.66,2327.54,Sí,57470,1525,5,App
25865,F,Nariño,58,Ejecutivo,37,Ejecutiva,27880.96,6763.43,Sí,34314,8497,23,App
25913,F,Entre Ríos,37,Médico,16,Primera clase,15976.87,1720.35,No,0,9503,11,Agencia
25914,F,Misiones,55,Médico,8,Ejecutiva,3798.69,819.36,No,0,9573,12,Agencia
25936,F,CABA,43,Ejecutivo,69,Ejecutiva,28576.25,5921.06,Sí,172222,5564,46,App
25965,F,Salta,58,Profesional independiente,12,Ejecutiva,6991.68,1033.26,No,0,8951,50,Agencia
25978,M,Herrera,27,Ejecutivo,77,Ejecutiva,49934.05,2882.35,No,0,4094,49,Aeropuerto
25981,M,Misiones,31,Deportista,45,Ejecutiva,28624.91,5741.34,Sí,127023,994,14,App
25985,F,Mendoza,61,Ejecutivo,54,Primera clase,74946.79,8199.28,No,0,9329,4,Web
26002,M,Córdoba,31,Ejecutivo,49,Primera clase,107061.79,16363.89,No,0,11110,2,App
26010,M,Veraguas,31,Empresario,17,Primera clase,32721.21,7655.83,No,0,11457,0,App
26015,F,Pernambuco,33,Ingeniero,5,Ejecutiva,2442.22,320.41,No,0,8687,14,Web
26024,F,Córdoba,29,Empresario,24,Primera clase,33499.38,6027.36,No,0,8992,21,Agencia
26030,F,Antioquia,40,Abogado,18,Primera clase,14029.34,2273.58,Sí,88970,11603,11,Web
26050,M,Tucumán,32,Empresario,15,Ejecutiva,12086.35,2007.32,No,0,9809,20,Web
26062,F,Veraguas,36,Empresario,50,Ejecutiva,25454.82,4589.13,No,0,6192,15,Agencia
26070,F,Antioquia,52,Ejecutivo,60,Ejecutiva,27808.35,2648.91,Sí,46266,14825,5,App
26078,M,Tolima,50,Ejecutivo,74,Económica,27292.27,4742.92,Sí,25296,5270,25,Web
26079,F,Rio de Janeiro,44,Empresario,17,Primera clase,27067.18,5249.75,Sí,49837,16869,5,App
26080,M,Bolívar,27,Ejecutivo,73,Ejecutiva,25439.67,2650.46,Sí,118493,6179,9,App
26089,M,Tucumán,30,Médico,6,Ejecutiva,1900.79,345.18,No,0,8858,0,Web
26091,M,Valle del Cauca,36,Ejecutivo,31,Ejecutiva,16136.25,3504.25,Sí,87311,4926,1,App
26093,F,Santa Fe,27,Abogado,7,Ejecutiva,3113.15,259.1,No,0,8520,25,App
26101,M,Pernambuco,37,Ejecutivo,71,Ejecutiva,59379.05,7518.88,Sí,74185,5530,9,App
26114,F,Rio Grande do Sul,45,Empresario,36,Primera clase,60886.99,9493.36,No,0,5858,12,Agencia
26149,F,Misiones,45,Empresario,36,Ejecutiva,13612.94,2584.21,No,0,10925,2,App
26157,F,CABA,41,Ejecutivo,71,Ejecutiva,31575.33,4813.3,Sí,115239,5315,7,Web
26162,M,Chaco,32,Médico,25,Primera clase,52310.49,9264.73,No,0,7351,11,Web
26181,F,Chaco,46,Empresario,37,Ejecutiva,10788.97,1360.38,Sí,92427,9574,39,Aeropuerto
26187,F,Valle del Cauca,42,Empresario,50,Ejecutiva,29412.49,6715.08,Sí,99283,6759,23,App
26190,F,Tucumán,45,Ejecutivo,70,Económica,16943.86,2483.46,Sí,48610,5176,14,Web
26193,F,Buenos Aires,31,Ejecutivo,59,Económica,8853.77,936.04,Sí,43940,6566,8,App
26203,M,Herrera,42,Ejecutivo,37,Ejecutiva,9812.24,1462.24,Sí,69972,9549,19,Aeropuerto
26206,F,CABA,24,Deportista,80,Económica,12391.34,2857.41,Sí,49320,2467,42,App
26211,F,CABA,44,Empresario,26,Ejecutiva,8281.61,459.4,No,0,11044,34,Web
26226,F,Salta,27,Empresario,17,Primera clase,27925.49,2636.05,No,0,21836,21,Web
26236,F,Chaco,47,Ejecutivo,37,Primera clase,37260.82,8339.3,No,0,12238,0,Agencia
26259,F,Minas Gerais,48,Profesional independiente,24,Ejecutiva,7115.92,701.09,Sí,48701,6166,20,Agencia
26281,M,Herrera,46,Ejecutivo,37,Primera clase,71214.58,15992.59,No,0,5594,7,App
26289,M,Córdoba,34,Médico,22,Ejecutiva,6808.6,443.51,Sí,42461,10572,32,Web
26299,M,Santa Fe,33,Ejecutivo,54,Ejecutiva,26721.51,6514.96,No,0,5647,13,Web
26303,M,Valle del Cauca,28,Empresario,30,Ejecutiva,10548.75,661.04,Sí,59971,4837,0,Web
26311,F,Rio de Janeiro,46,Deportista,55,Ejecutiva,40511.49,7326.83,Sí,126391,5799,4,Agencia
26326,M,Pernambuco,44,Empresario,46,Ejecutiva,29082.08,4919.72,No,0,3940,7,Web
26341,M,Entre Ríos,53,Deportista,55,Ejecutiva,31157.31,6259.52,Sí,52758,817,17,Web
26356,M,Mendoza,43,Empleado,19,Primera clase,49193.96,3926.81,No,0,4776,29,App
26365,F,Misiones,34,Ejecutivo,40,Primera clase,47124.96,3980.49,Sí,174351,14098,28,Web
26374,F,Nariño,24,Ingeniero,23,Ejecutiva,7243.87,527.02,Sí,51372,6230,35,Agencia
26385,F,Córdoba,38,Empresario,55,Ejecutiva,37054.77,2031.35,Sí,128062,5612,62,Web
26388,M,Misiones,30,Empresario,44,Ejecutiva,24724.44,5120.26,No,0,8528,2,App
26396,M,Nariño,34,Ejecutivo,77,Económica,19311.71,4002.42,Sí,84062,11481,0,Web
26402,F,Cundinamarca,32,Médico,29,Primera clase,44070.4,8071.0,No,0,5489,77,Web
26404,M,Tolima,43,Empresario,47,Ejecutiva,21826.01,2926.08,Sí,62929,9505,3,App
26407,F,Minas Gerais,55,Empresario,33,Ejecutiva,20152.69,2707.2,Sí,84790,6776,71,Web
26425,F,Tucumán,42,Médico,9,Ejecutiva,4319.52,325.69,No,0,10473,13,Web
26429,M,CABA,52,Deportista,88,Económica,25923.64,3963.53,Sí,54230,863,9,Web
26430,M,Santander,46,Abogado,12,Primera clase,16161.62,2195.65,No,0,8463,50,App
26433,No binario,Paraná,54,Abogado,13,Primera clase,24681.28,5159.6,Sí,28915,7276,7,Web
26442,F,Atlántico,47,Deportista,79,Económica,22962.93,4772.67,Sí,48153,1722,4,App
26445,M,Veraguas,43,Médico,23,Ejecutiva,11363.27,763.9,Sí,43737,4304,1,Agencia
26480,M,Antioquia,53,Deportista,52,Ejecutiva,36285.85,4864.31,Sí,132248,1383,1,App
26481,M,Misiones,35,Abogado,22,Ejecutiva,10765.98,1568.12,No,0,14571,29,Agencia
26490,M,Córdoba,40,Empresario,17,Primera clase,18576.58,3472.97,No,0,8442,2,App
26492,M,Minas Gerais,36,Empresario,57,Ejecutiva,34773.42,4941.18,Sí,79890,4249,33,App
26495,M,Chaco,37,Ejecutivo,56,Ejecutiva,42715.21,8317.14,No,0,13377,0,Web
26508,F,Veraguas,54,Abogado,6,Ejecutiva,2891.79,209.2,No,0,8485,10,Aeropuerto
26519,F,Atlántico,25,Ejecutivo,55,Económica,7212.88,598.35,No,0,9033,32,Web
26521,M,Buenos Aires,47,Abogado,21,Ejecutiva,7004.79,1110.32,No,0,10352,31,App
26528,F,Bahia,37,Ejecutivo,59,Primera clase,127331.45,30626.34,Sí,277937,10820,3,Web
26529,F,Córdoba,35,Empresario,28,Ejecutiva,17484.32,3687.54,Sí,71515,4067,5,Agencia
26535,M,Entre Ríos,55,Ejecutivo,58,Primera clase,93733.04,8690.56,Sí,195788,7510,21,Agencia
26536,F,Rio de Janeiro,32,Médico,6,Primera clase,10459.5,2341.79,No,0,8557,1,App
26544,F,Santa Fe,38,Deportista,74,Ejecutiva,28708.91,3167.39,Sí,161965,3607,4,Web
26608,F,Córdoba,37,Empresario,36,Ejecutiva,26174.03,5201.07,No,0,6575,1,Agencia
26615,M,Chiriquí,43,Ejecutivo,71,Primera clase,55386.63,13435.43,No,0,8170,8,App
26618,M,Herrera,45,Médico,14,Primera clase,27618.74,1700.57,No,0,11460,91,App
26627,M,Salta,35,Ejecutivo,67,Ejecutiva,20518.38,1038.16,Sí,117689,7084,18,Web
26634,M,Córdoba,37,Empleado,20,Ejecutiva,5530.2,937.84,Sí,43740,1326,16,Web
26647,F,Córdoba,28,Empresario,31,Ejecutiva,7459.64,1370.32,No,0,9901,30,App
26669,M,Santa Fe,33,Empresario,41,Ejecutiva,10702.6,2308.95,No,0,14649,8,App
26671,M,Córdoba,29,Médico,27,Primera clase,34849.64,3695.65,No,0,5989,17,Web
26686,No binario,Bolívar,39,Deportista,84,Económica,12504.97,1804.8,Sí,68496,586,18,App
26692,F,Tucumán,41,Médico,20,Primera clase,46459.1,6066.67,No,0,8350,4,App
26718,F,Entre Ríos,43,Deportista,93,Ejecutiva,53702.25,6390.22,Sí,138505,6261,1,App
26722,F,Chaco,30,Empresario,23,Primera clase,35603.85,3079.53,Sí,53809,23012,7,Web
26731,M,CABA,46,Ingeniero,19,Ejecutiva,9802.15,907.57,No,0,10065,11,Agencia
26746,F,Córdoba,36,Ejecutivo,49,Económica,6931.96,1080.85,Sí,46187,3043,2,Web
26765,F,Santa Fe,39,Empresario,13,Económica,1733.77,243.35,Sí,10660,81940,55,Web
26770,F,Valle del Cauca,33,Médico,21,Ejecutiva,7075.0,755.3,No,0,9221,11,Aeropuerto
26771,F,Entre Ríos,40,Empresario,41,Ejecutiva,27001.47,3437.22,Sí,90613,3991,8,Web
26790,F,Tolima,35,Comerciante,24,Ejecutiva,11617.97,2904.17,Sí,39730,1430,29,App
26800,M,Santa Fe,44,Médico,7,Ejecutiva,2521.34,509.23,No,0,13527,24,App
26803,M,Tolima,37,Ejecutivo,56,Ejecutiva,33030.32,6051.31,Sí,110724,5248,7,App
26808,F,Atlántico,48,Abogado,20,Ejecutiva,14075.29,2729.82,Sí,40600,9997,44,Web
26809,F,Antioquia,34,Deportista,75,Económica,23285.01,2140.14,Sí,57930,1018,20,Agencia
26816,M,Minas Gerais,48,Empresario,17,Primera clase,15523.26,3107.26,Sí,79652,7862,15,App
26818,M,Salta,32,Médico,13,Ejecutiva,9459.55,502.96,Sí,29075,10057,47,Agencia
26820,F,Panamá,42,Deportista,48,Económica,13064.42,2234.03,Sí,39490,2246,3,Aeropuerto
26830,M,Tolima,47,Médico,10,Ejecutiva,3846.89,694.44,Sí,24321,8344,6,Agencia
26854,F,Córdoba,47,Abogado,12,Primera clase,24268.77,4398.6,No,0,9897,3,Web
26861,M,Santa Fe,52,Ejecutivo,59,Ejecutiva,36773.54,6537.9,Sí,99436,9979,0,Web
26874,M,CABA,29,Empresario,30,Ejecutiva,11534.08,2035.7,No,0,9089,26,Web
26894,F,Nariño,30,Empresario,53,Primera clase,36732.31,4084.79,Sí,134943,8652,9,Aeropuerto
26898,M,Antioquia,31,Profesional independiente,19,Ejecutiva,11886.64,2845.21,Sí,41981,4709,8,App
26900,M,Chaco,39,Empleado,23,Ejecutiva,7028.79,561.76,Sí,47487,964,24,Web
26915,M,Tolima,34,Deportista,31,Económica,4367.93,284.67,Sí,13551,9382,38,App
26929,F,Minas Gerais,31,Médico,27,Ejecutiva,20511.59,2978.8,Sí,35820,9124,9,Web
26934,F,Misiones,53,Empresario,49,Primera clase,94358.15,21511.15,No,0,21100,0,Agencia
